,homepos,cultposs,hedres,wealth,ictres,joyread,screadcomp,screaddiff,pisadiff,emosups,disclima,teachsup,dirins,stimread,adaptivity,teachint,perfeed,percomp,percoop,attlnact,compete,workmast,gfofail,eudmo,swbp,resilience,mastgoal,discrim,belong,beingbullied,infocar,infojob1,infojob2,escs,privatesch,schltype,stratio,schsize,totat,proatce,proat5ab,proat5am,proat6,clsize,creactiv,edushort,staffshort,stubeha,teachbeha,math,scie,read
50,-1.4693,-0.7014,1.1793,-1.8638,-0.94,0.5046,-0.5485,0.795,1.1904,0.5029,2.0345,1.314,1.1049,0.7904,0.4572,1.2403,2.0165,-0.2309,-0.3047,1.0844,-0.2661,1.8164,0.1097,0.2621,1.2386,1.217,1.4751,-1.1549,0.6818,-0.7823,0.695,1.9988,-1.4728,-2.2955,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,496.2709,566.1813,531.6519600000001
51,0.4802,0.063,1.1793,0.1134,-0.1536,0.3568,-0.7391,0.5598115375273415,0.9672,-0.6576,0.3529,-0.7366,0.3183,0.7904,-0.5786,1.2403,0.7743,2.0378,0.6012,-0.6583,0.849,1.1448,1.1422,0.9269,0.1869,1.217,1.1969,-0.2861,-0.445,-0.7823,1.3235,0.6261,1.4601,0.8635,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,509.0494,532.1921,517.5174599999999
52,-0.4314,-1.0325,-0.5492,-0.093,-0.1536,0.0841,-0.4419,-0.1483,0.9166,1.0346,-0.4003,0.7015,0.373,0.9296,0.7368,0.9278,0.2012,0.1254,-0.5358,0.4626,1.1811,1.8164,1.8905,1.348,1.2386,1.2011,-0.4347,1.5785,1.4326,1.1625,0.4259,-0.0726,0.3419,0.4777,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,581.7378000000001,593.2653,541.188
53,-0.489,-0.2771,-0.5813,-0.2624,-0.3918,0.1984,-0.4419,0.5082,0.5206,0.2169,0.2377,0.2148,0.6532,1.4931,0.836,0.6797,-0.696,2.0378,0.6012,-0.6583,0.6314,-0.1015,1.8905,-0.6723,-1.566,-0.144,1.8524,0.0306,-0.9131,-0.7823,0.4475,-0.2917,-1.4728,0.1971,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,497.5383,565.1767,488.28490000000005
54,-2.0085,0.2836,-0.5492,-2.7764,-1.9751,0.3568,0.1222,-0.0697,0.2705,-0.6576,0.7843,1.314,0.8667,2.0871,0.1041,0.1744,-0.9181,0.202,0.6012,-0.6583,-0.2047,0.3545265026660068,-0.13,0.2621,0.5012,-0.7622,0.5761,-1.1549,-0.445,-0.7823,0.4475,1.0509,-1.4728,-2.7779,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,471.6731,514.1181,426.6559
55,-2.5266,-0.6712,-1.6618,-2.3138,-2.5634,-0.8812,-0.4419,-0.0697,-0.0268,1.0346,-0.8695,1.314,1.8202,0.7869,-0.5786,0.0346,-0.696,0.6912,-0.9391,-0.6583,0.1956,-1.0827,-0.2006,-1.3951,-0.5928,-0.096,-2.0701,0.5881,-0.672,1.1928,0.208,1.9988,-1.4728,-3.1008,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,494.417,472.8666,431.70504
56,-1.2733,-0.3471,-1.3835,-1.1258,-0.8794,0.1539,-0.825,0.9065,2.4403,-0.6576,-0.0424,0.7628,1.8202,-0.62,0.4572,0.1744,-0.0363,0.6912,0.6012,-0.6583,0.571,-0.1015,-0.4342,0.2621,-1.3186,-0.0614,0.26663513973269015,1.2163,-0.5707,-0.7823,1.0491,-0.9778,1.4601,-1.34,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,450.3486,444.37520000000006,441.61215999999996
57,-1.6977,-0.3452,-1.2189,-1.6233,-0.94,1.3052,-0.825,-0.0362,0.9672,-0.6576,-0.2322,1.314,1.8202,2.0871,1.1813,1.8245,1.251,0.6912,0.6012,-0.6583,1.2643,1.8164,0.4637,1.348,1.2386,1.1497,0.8347,-0.0794,-0.0879,-0.7823,0.3355,0.677,0.2691,-1.7881,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,456.2636999999999,488.17779999999993,398.59198
58,-2.1194,-0.4233,0.0477,-3.1142,-2.553,0.7178,0.1222,0.8207,1.6524,-0.6576,0.7843,1.314,0.5467,0.7869,0.3721,0.8674,0.7743,-0.1532,0.9747,-0.6583,-0.2661,0.6291,0.1097,0.2621,1.2386,-0.0328,0.9703,-1.1549,0.6344,-0.7823,0.4401,0.9353,-0.7697,-2.9285,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,453.8502,453.9702,431.42855999999995
59,-2.4137,0.0644,-2.8729,-2.2743,-1.7779,-0.2704,-0.825,0.795,1.2958,-0.6576,-0.2846,-1.1481,-0.3001,0.2464,-0.5786,0.8874,0.3993,0.6912,0.6012,-0.6583,-0.2047,-0.1015,0.4637,-0.3121,-1.6203,-1.0586,-0.2151,-0.2861,-1.1224,1.1928,0.5722,0.677,0.2691,-1.8991,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,533.9141,531.9806000000002,451.26328
60,-1.0548,-1.7576,-1.2622,-0.6061,-1.2275,-0.4556,-0.825,1.2658,2.21,-0.6576,-0.0424,-0.3673,-0.3001,-0.62,-0.5786,-0.6413,-0.3253,-0.6142,-0.9391,-0.6583,-0.5707,-0.6545,0.4637,-0.6723,0.1038,-1.4714,-1.3162,0.5881,-0.672,2.0987,0.3722,0.2662,-0.4913,-0.4982,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,423.9255,421.00740000000013,338.65534000000014
61,-2.279,-0.1916,-1.0527,-2.5564,-2.9116,0.3568,-0.4089,-0.0697,1.1904,0.2127,0.3529,-0.2023,-0.5066,0.0205,0.4572,0.1744,0.2012,-0.2309,0.6012,0.4667,-0.5707,-0.1015,-0.3799,-0.3121,-0.5928,-0.7622,-0.094,0.2143,-0.445,-0.7823,1.0104,0.5109,0.202,-1.9423,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,523.3149,557.0382000000002,504.75074000000006
62,-0.4463,-0.2144,-0.9649,-0.141,-0.6288,-0.0176,-0.4089,0.795,0.2705,-0.6576,-0.0424,-0.3971,-0.0424,-0.3335,0.1915,0.1744,-0.3253,-0.6142,-0.9391,-0.6583,-0.9792,-0.1015,-0.687,0.2621,0.1038,-0.4684,-1.1295,-0.2861,-0.445,-0.7823,-0.2424,-0.9778,-1.4728,0.5661,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,521.1397,520.4332999999998,479.24895999999984
63,-1.2141,-0.5498,-0.1357,-1.3444,-1.2275,0.638,0.1919,0.8207,1.9717,0.5029,0.9207,0.1694,1.8202,1.5391,0.937,0.5169,-1.256,0.3674,0.2025764956744196,0.4626,0.2653,0.5693,0.8207,-0.9827,-0.5928,-0.8579,-0.094,-0.6615,-0.9027,-0.7823,-0.1754,1.0509,-1.4728,-2.3173,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,441.6816,499.0875,503.62834
64,-1.2817,-0.5498,0.0477,-1.5643,-0.3419,1.4271,0.8214,0.409,0.2705,1.0346,0.7843,1.314,-0.0424,0.9296,0.5437,0.1744,-0.3253,-0.043,-0.1855,-0.6198,-0.5707,1.1448,-0.9823,1.1963,1.2386,0.8236,0.5761,-0.2861,0.0348,0.2907,0.146,0.6261,-0.1744,-1.3005,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,507.2814,531.4743000000002,500.04274
65,-1.8518,-0.046,-1.3904,-1.9751,-1.9827,0.3252,0.1222,0.409,0.2705,1.0346,0.5409,1.314,0.2336,0.5102,-0.1716,0.1744,0.5121,0.6912,-0.9391,-0.6583,-0.2047,-0.1015,-0.687,0.2621,0.1869,-0.4684,0.5761,-0.6615,-0.7131,-0.7823,0.0648,0.2662,0.2691,-1.5176,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,420.24,477.94420000000014,476.98214000000013
66,-1.5494,-0.1224,0.031,-1.8304,-1.2176,-0.2704,-0.4089,0.409,1.6524,1.0346,0.0953,1.314,1.0067,0.4105,-0.686,0.9276,-0.9181,0.202,0.6012,1.0844,0.1956,0.5693,-0.4342,0.2621,1.2386,-0.4684,0.5761,-1.1549,-0.3184,-0.7823,0.1575,0.8657,-0.1744,-2.5954,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,500.3998,534.5181999999999,473.50112
67,-2.5944,-0.6712,-1.7257,-2.6346,-2.3112,-0.4556,-0.4419,0.9065,1.6524,-0.6576,-0.0424,0.7015,-0.3001,-0.3335,-0.5786,0.1744,-0.3253,0.6912,0.6012,-0.6583,-0.2661,-0.1015,0.4637,-0.6723,-0.5928,-0.0614,-0.4347,0.5881,-0.672,1.1625,0.3835,1.2572,-1.4728,-2.2907,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,533.2012000000002,465.8516,451.34276000000006
68,-2.3075,0.3963,-1.3001,-3.1026,-2.5634,0.638,-0.4089,0.409,0.9672,-0.6576,0.5409,0.385,-1.0988,-0.62,-0.686,-0.6413,-0.3253,-0.043,-0.9391,-1.1534,0.1956,-0.1015,-0.3799,-0.3121,0.1869,-0.5176,-0.4347,-0.6615,-0.5707,-0.7823,0.3652,0.2512,-0.7697,-3.0081,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,416.4181,444.8588,381.08214
69,0.2922,-1.0325,-0.1357,0.6006,0.1042,-0.1042,-1.0985,0.409,1.6524,-0.6576,-0.0424,-1.1481,-0.0424,0.2751,-0.5786,-1.0615,-0.0363,0.6912,-0.1855,-1.6139,-0.2661,-1.071,0.052,0.2621,0.1038,-0.7622,-0.4347,0.5881,-0.9298,-0.7823,0.4348,-0.1473,1.4601,0.7405,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,424.1145,456.5406,422.5916
70,-1.5352,-0.1224,-0.6853,-1.6951,-1.2275,-0.2704,-0.825,0.795,0.2705,-0.6576,0.2377,1.314,-0.5066,-1.037,-0.1687,0.1744,0.3993,-0.2309,-0.2119,0.0083,0.3709,-0.1015,0.052,0.2621,0.5012,-0.4684,-0.2151,-0.1731,-0.445,-0.7823,0.0818,1.0509,-1.4728,-0.7016,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,475.1067,467.1458,439.91597999999976
71,-1.3559,0.0082,-1.3904,-1.4122,-1.9827,-0.2704,-0.825,0.9065,0.4992,-1.0691,-0.0424,-0.0439,-0.2546,-0.0999,-0.2644,0.1744,-0.3253,-0.6142,-0.9391,0.0083,-1.2708,-1.6692,0.4637,0.2621,-0.5928,-0.0328,-0.2151,0.5881,-0.3184,1.1625,0.284,0.2662,-0.5045,-1.8130000000000002,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,459.0766,458.7195,402.83668
72,-1.4862,-1.7576,0.0477,-1.5838,-0.94,1.3052,1.2374,0.0755,1.0558,1.0346,0.871,1.314,1.8202,1.0419,0.1067,0.8874,0.7743,-1.558,1.6762,1.0844,0.6314,1.1448,-0.6133,1.7411,1.2386,1.111,0.8347,-0.6615,0.9303,0.2907,0.4475,0.2662,-0.1744,-2.6605,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,493.41,543.9576,542.9816599999999
73,-0.2805,-0.7014,-0.1357,-0.151,-0.6068,0.0995,0.1222,0.409,0.7192,-0.6576,0.1938,-0.5973,-1.3843,-0.0716,0.1067,0.1744,-0.507,0.0866,0.6012,-0.6583,-0.5707,0.6291,-0.3009,0.8126,1.2386,-0.0614,-0.8444,-0.1731,-1.7092,-0.7823,0.6981,0.677,0.2691,-0.2356,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,465.9619,512.3598000000002,440.7653399999999
74,-1.4059,-1.7576,-0.1987,-1.3699,-1.7779,0.0674,-0.5485,0.409,-0.2888,-0.6576,0.871,0.6259,0.5021,1.4882,0.4572,1.8245,0.0728,0.0866,-0.9391,-0.6583,-0.0326,-0.1015,0.1097,0.2621,1.2386,-0.4684,0.1123,-0.6615,0.3241,1.0457,0.7088,0.9638,-0.049,-0.3599,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,386.0549,423.2477,395.3377
75,-1.7759,-1.7576,-1.6291,-1.3934,-1.187,-0.2704,-0.7391,0.409,1.2958,-0.6576,-0.5664,-0.5973,-0.5066,-0.3335,-0.1687,0.636,0.2012,0.6912,-0.5358,-0.6583,-0.2661,-0.6545,0.052,0.2621,1.2386,-0.4684,-0.4347,-0.2861,0.3241,1.2618,1.0104,-0.2917,-0.2439,-2.6795,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,462.7034,369.8167,370.65132000000006
76,-1.3994,-1.7576,-0.5492,-1.2587,-0.94,0.5046,-1.0985,1.5959,1.4885,1.0346,0.871,1.314,1.1049,0.5102,1.1853,1.8245,-0.7784,0.6912,0.6012,1.0844,0.3709,0.5693,0.4637,0.9269,1.2386,-0.0328,-0.094,0.8403,-0.3184,2.1379,0.4312,0.677,0.2691,-1.5211,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,433.5796,439.1481,446.05062000000004
77,-1.1314,-1.7576,-0.3792,-1.0641,-0.6231,-0.5262,-0.5485,0.9065,1.6524,1.0346,-0.4773,0.2048,0.7198,0.7517,-0.1687,1.3209,-1.023,0.0866,0.6012,-0.6583,-0.2047,-0.772,-0.2006,0.2621,1.2386,-0.0328,-0.4347,0.2143,0.1899,-0.7823,-0.7602,-0.9778,-1.4728,-2.5104,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,435.3758,482.11980000000005,440.67272
78,-2.3587,-0.6712,-1.3835,-2.2927,-1.9827,-1.0555,-0.825,0.9065,2.4403,1.0346,-1.2537,0.3995,1.8202,0.5102,-1.4494,0.1744,0.5121,-0.6142,0.6894,0.4626,-0.2661,-0.1015,1.3423,0.2621,-0.5928,-0.0614,-1.3162,1.1253,-0.8371,2.5101,-0.116,1.9988,-1.4728,-1.2858,public,Public,19.993,2859.0,143.0,1.0,0.6503,0.3497,0.0,36-40 students,3.0,1.2478,1.0815,-0.3925,-0.1662,439.76810000000006,479.6918,451.72345999999993
79,-1.396,-1.7576,-1.3525,-0.9535,-1.4171,-0.3377,-1.0985,0.409,0.2705,-1.5824,0.3529,-0.3673,0.6525,-0.62,-0.5786,-0.5905,-0.3253,-0.6142,-0.9391,-0.6583,-0.9792,-1.3692,-0.687,-0.3121,-0.5928,-1.0586,-0.4347,1.8091,-0.6659,-0.7823,-0.7767,-0.9778,-1.4728,-1.3026,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,477.88940000000014,361.57630000000006,337.59009999999995
80,-2.1747,-0.1224,-1.6291,-1.8638,-2.0409,0.0127,0.1222,-0.0697,0.2705,-0.6576,2.0345,-0.5973,1.8202,2.0871,-2.2652,0.1744,-0.3253,-0.6142,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,0.6502,-0.0614,-0.4347,0.5881,-0.9879,1.7669,-0.0051,1.3905,-0.7697,-1.2451,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,403.8866,410.0804,322.60104
81,-1.736,-1.0325,-1.6618,-1.2742,-1.5044,-0.6132,0.1222,1.3215,1.1069,-0.67,-0.9992,-0.5488,-0.0424,-1.1882,0.0183,-1.0749,-0.209,-0.4686,-0.3047,-1.169,-0.5229,-1.071,-0.4342,-1.2631,-1.4942,-1.0491,-0.3152,1.3398,-1.2744,1.203,-1.9166,1.9988,-1.4728,-0.2636,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,486.8809,350.8113,290.57062
82,-2.6589,-1.0325,-1.5971,-2.8712,-2.0184,0.0206,0.1222,1.2421,1.6524,1.0346,0.2108,0.1694,1.8202,2.0871,0.7397,1.8245,2.0165,1.0326,0.9747,1.0844,0.1956,1.8164,1.8905,1.7411,1.2386,2.3693,1.8524,1.8961,-1.2605,-0.7823,1.5272,1.9988,1.4601,-2.1134,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,408.5601,403.7556,370.44790000000006
83,-1.8579,-0.3471,-1.3835,-1.8054,-1.9827,-0.0328,-1.0985,-0.0362,0.5206,1.0346,0.5338,0.7628,1.8202,0.5102,2.0073,0.1744,2.0165,1.1473,1.6762,1.0844,-0.2284,0.5693,-1.8939,1.7411,1.2386,2.3693,1.8524,-0.3887,-1.2605,-0.7823,0.6864,1.9988,-1.4728,-1.5444,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,389.3826,387.01749999999987,365.1343799999999
84,-2.4022,-1.7576,-1.3835,-2.1448,-2.1907,0.1372,0.1222,1.2421,1.6524,-0.6576,-0.1464,-0.1719,-0.2546,-0.62,0.4572,0.1744,0.7743,-0.6142,-0.9391,1.0844,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,-1.1549,-0.3184,-0.7823,-1.9166,1.3905,-0.1744,-2.0863,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,399.9835,386.7973,329.02263999999997
85,-1.5137,-0.3471,-1.3835,-1.3994,-1.7779,-0.2704,-0.4419,0.9065,0.8232,-0.6576,0.0953,-0.4795,0.6525,-0.62,0.1915,0.1744,0.2012,0.2865,-0.9391,-0.6661,-0.2661,-0.1015,0.1097,0.2621,0.5012,-0.5536,0.1123,0.5881,-0.5635,-0.7823,0.146,-0.9778,0.7196,-0.7005,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,531.0523,537.2158000000002,436.39148
86,-1.3832,-0.3471,-0.6805,-1.5611,-1.3387,0.5261,1.0657,-0.0697,0.8232,-1.1847,0.2377,-0.2023,-0.0424,-0.62,-0.5786,0.1744,-1.6391,-0.043,-0.1855,-0.2063202540835081,0.1956,-0.1015,0.4637,0.2621,-1.1889,-0.5536,-0.4347,-0.08,-0.6659,-0.7823,-0.4238,-0.9778,1.4601,0.4183,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,485.3385,515.1043999999998,434.57034
87,-0.5081,-0.046,-1.0752,-0.4697,-1.1266,1.0836,-0.4419,0.409,0.8232,-0.6576,0.627,0.1155,0.6532,-0.62,0.836,0.1744,0.5121,-0.6142,-0.9391,-1.1664,0.1956,-0.1015,0.1097,-0.1652,-1.3186,-0.0614,0.5761,-1.1549,-0.3184,-0.7823,-1.1829,1.3905,-0.7697,0.2561,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,362.7624,335.7679000000001,328.7741000000001
88,-1.7906,-0.7014,-0.1357,-1.9717,-2.2833,-0.7077,-0.6483,-0.524,-0.6346,-1.7696,-1.1965,1.314,-0.1174,-0.0999,-0.6894,-1.425,0.2012,-0.1532,-0.3047,-1.4024,-1.2708,-1.3356,-0.9295,-1.036,-1.5809,-1.4643,-0.9149,0.7094,-0.9603,0.2907,-0.0594,1.1698,-0.5045,-0.5798,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,472.3794,368.7267,292.5420000000001
89,-0.8021,0.0082,-0.6853,-0.9407,-1.2275,0.1372,-0.5485,1.2421,0.2705,-0.6576,0.0632,1.314,1.8202,-0.62,2.0073,1.8245,2.0165,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.26663513973269015,1.7356,-0.9879,-0.7823,-1.9166,1.9988,-1.4728,-0.7482,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,382.1945,377.462,377.7789
90,-3.147,-1.7576,-2.8437,-2.5654,-2.1907,-0.7413,-1.0985,0.795,1.0453,-0.6576,0.6682,-1.3245,1.1049,-0.62,0.1915,0.6797,-0.3253,-1.1126,0.6012,-1.6139,-0.2661,-0.7233,-0.13,-0.3121,-1.1889,-0.8386,0.5761,1.7356,-0.7587,0.7703,2.2501,-0.9778,1.4601,-2.698,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,502.1838,366.5062,324.59504
91,-2.8998,-1.7576,-1.3835,-2.7258,-2.9116,0.1372,1.8839,1.7046,1.6524,1.0346,-0.0424,0.3995,0.3183,-0.62,-0.5786,0.1744,-0.3253,2.0378,-0.9391,1.0844,2.0054,1.8164,-1.8939,1.7411,1.2386,2.3693,1.8524,3.1825,0.171,-0.7823,-0.4015,1.9988,-1.4728,-2.7778,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,414.96299999999985,386.14330000000007,311.1251999999999
92,-2.9818,-0.4233,-2.9896,-2.6087,-2.6917,0.2363,-0.5485,1.2421,3.0064,-1.5824,0.2108,1.314,1.8202,2.0871,-2.2652,-2.2177,-1.6391,0.6912,0.6012,-0.6583,0.1956,-0.1015,-0.4342,0.2621,-0.5928,-0.0614,0.5761,0.5881,-0.5938,0.1363564027727129,-0.5899,1.8665,-1.079,-2.2374,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,410.5787,339.9501,333.26602
93,-0.9756,-0.4233,-0.5668,-0.9218,-1.4787,-0.0297,0.1222,1.2421,1.6524,-0.6576,-0.0755,1.314,1.8202,-1.3451,-0.0763,0.6799,2.0165,-0.6142,-1.8317,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.916,-0.0614,-0.4347,0.5881,-0.9879,-0.7823,1.5272,1.9443,-1.4527,-0.7471,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,389.12040000000013,301.3481999999999,321.40062
94,-3.4493,-1.0325,-4.4106,-2.6565,-2.9116,-0.0622,0.1222,1.2421,0.2705,0.2127,1.4424,0.1924,1.8202,0.5102,0.7368,0.9888,0.0403,-0.8402,0.6012,-0.6583,0.1956,-0.1015,-1.8939,1.7411,1.2386,0.8496,0.5761,1.2902,0.4846,-0.7823,-0.4015,-0.9778,-1.4728,-2.7771,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,366.83540000000005,383.5246,363.11874
95,-1.281,-0.5721,-1.4924,-0.9129,-1.1166,0.2641,0.1222,1.2421,1.6524,-0.6576,1.0573,1.314,1.8202,2.0871,2.0073,1.8245,2.0165,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,1.7356,-0.9879,2.07,-1.9166,-0.9778,1.4601,-1.5081,public,Public,18.540027744535475,1719.4789351569177,82.0,1.0,0.7805,0.2195,0.0,36-40 students,2.0,-1.4212,-1.4551,-1.1797,-2.0409,301.0033,316.8556,265.79538
96,-1.3334,0.269,-0.1357,-2.2492,-1.7005,0.638,0.1222,0.8812,1.2958,0.2127,0.2377,0.7015,-0.419,2.0871,0.7397,0.1744,1.3514,0.6912,0.6012,0.0083,0.1956,1.1448,1.8905,0.2621,1.2386,-0.0614,1.8524,-0.1731,-0.2979,-0.7823,1.0104,1.9988,0.8028,-1.6340000000000001,public,Public,14.7925,784.0,53.0,0.9623,0.2264,0.6981,0.0377,31-35 students,2.0,1.2478,0.1077,0.1795,-0.5205,459.83859999999993,431.2901,406.1929399999999
97,-2.707,-0.1223,-2.0089,-2.8794,-2.9116,-0.1542,-1.1806,0.5598115375273415,-0.4021,-0.6576,0.6019,-0.0348,0.1814,1.4931,-0.5786,1.8245,0.7743,0.6912,0.6012,1.0844,0.1956,0.487,0.4637,0.2621,0.5012,-0.7906,-0.4347,0.5881,-0.3184,0.1462,-1.9166,-0.9778,1.4601,-1.8572,public,Public,14.7925,784.0,53.0,0.9623,0.2264,0.6981,0.0377,31-35 students,2.0,1.2478,0.1077,0.1795,-0.5205,421.1833,416.9327,378.76363999999984
98,-1.2207,-0.4738,-0.3792,-1.5175,-0.3918,0.2641,0.1222,1.2421,1.6524,1.0346,-0.0424,1.314,1.8202,2.0871,0.4572,0.1744,0.7743,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,1.8524,0.5881,-0.6659,-0.7823,-1.9166,1.9988,1.4601,-2.5482,public,Public,14.7925,784.0,53.0,0.9623,0.2264,0.6981,0.0377,31-35 students,2.0,1.2478,0.1077,0.1795,-0.5205,489.98530000000017,541.4333,446.13148000000007
